anime_id;Name;Score;Genres;English name;Japanese name;sypnopsis;Type;Episodes;Aired;Premiered;Producers;Licensors;Studios;Source;Duration;Rating;Ranked;Popularity;Members;Favorites;Watching;Completed;On-Hold;Dropped
39567;Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana;603;Action, Police, Vampire, Fantasy;Special 7:Special Crime Investigation Unit;警視庁 特務部 特殊凶悪犯対策室 第七課 -トクナナ-;"In Tokyo, there exists a peaceful cohabitation between supernatural creatures—elves, dwarves, vampires, and more—and humans. However, contrary to history, powerful dragons once ruled over this world of creatures and humans but have since disappeared. Consequently, a diabolical group under the alias ""Nine,"" who seek the miracles of the once godlike dragons, stirs up trouble in the streets of Tokyo, commiting mass murder and causing destruction. To combat the dangerous group of Nine, the police organize the Special 7—a group of highly skilled professionals whose abilities exceed those of ordinary humans. Caught up in a bank robbery turned hostage crisis, Seiji Nanatsuki, having recently become a detective, has a chance encounter with Shiori Ichinose, a member of Special 7. Assisting with the resolution of the robbery, Seiji is recognized for his clear sense of justice and refreshing character, suddenly earning him a spot on the elite unit. As he takes on new missions, Seiji finds that being a detective as part of Special 7 isn't the police work he expected, where working alongside a team of different species with special abilities and vibrant personalities brings unpredictability to his daily life and police work. While the everyday crime in Tokyo continues, Seiji and the Special 7 will fight not only to resolve special cases, but also obstruct the ill-intentioned plans of the merciless group of Nine.";TV;12;Oct 6, 2019 to Dec 29, 2019;2019;Frontier Works, Lantis, Sega, AT-X, Ai Addiction, Hakuhodo DY Music & Pictures, Yomiuri TV Enterprise, Kadokawa, Bandai Namco Arts, Toyo Recording, arma bianca;Funimation;Anima&Co.;Original;23 min. per ep.;PG-13 - Teens 13 or older;81070;2659;36800;31;4484;12066;1586;5965
39582;Kitsutsuki Tanteidokoro;603;Mystery, Historical;Woodpecker Detective's Office;啄木鳥探偵處;ghost was seen on the 12th floor of the Asakusa Juunikai building. A newspaper article featuring the sighting brought together Takuboku Ishikawa, who runs a private detective agency to support his family, and his assistant Kyosuke Kindaichi to solve the case. (Source: MAL News);TV;12;Apr 13, 2020 to Jun 29, 2020;2020;Marvelous, Tohokushinsha Film Corporation, BS Fuji, Tokyo MX, Muse Communication, Happinet;Crunchyroll;LIDENFILMS;Novel;24 min. per ep.;R - 17+ (violence & profanity);81000;3618;20414;32;2455;5091;870;2832
39586;Hataraku Saibou!!;745;Comedy, Shounen;Cells at Work!!;はたらく細胞!!;"The cells of the human body never rest for too long; there's always something new to do and learn every day. At least, that's what Hakkekkyuu U-1146 feels as he rushes to and fro, searching for any pathogens that could cause harm to the body. Despite his dangerous line of work, it's all worth it to protect the happy smiles of Sekkekkyuu AE3803, the platelet crew, his fellow neutrophils, and the other cells he meets along the way. In his latest pathogen-hunting adventures, Hakkekkyuu U-1146 discovers how important cells can sometimes make mistakes, and that not all bacteria are actually bad. Everybody has their bad days, but everything eventually works out when their comrades have their backs. In the end, it's just another normal day for these hardworking cells!";TV;8;Jan 9, 2021 to Feb 26, 2021;2021;Aniplex, Kodansha, Magic Capsule;Aniplex of America;David Production;Manga;23 min. per ep.;PG-13 - Teens 13 or older;16930;1000;149393;425;52646;5700;2621;1585
39590;Africa no Salaryman (TV);652;Slice of Life, Comedy;Africa Salaryman;アフリカのサラリーマン (TV);frica no Salaryman is a slapstick workplace comedy that follows the adventures of kind Lion, jaded Lizard, and perverted Toucan, as they trudge through office life while also becoming caught up in antics no regular office worker should. Of course, most of these are the fault of Toucan, whose selfish actions and lack of filter still haven't gotten him fired. It's up to Lizard and Lion to keep themselves out of trouble and hang on to their jobs at the office. But trouble is never too far away from these savannah-treading folk.;TV;12;Oct 7, 2019 to Dec 23, 2019;2019;Pony Canyon, Movic, Bandai Namco Live Creative, Ai Addiction, Sammy, Kadokawa Media House, Kadokawa, pH Studio;Funimation;HOTZIPANG;Web manga;23 min. per ep.;PG-13 - Teens 13 or older;57920;3738;19052;43;1913;5830;907;3648
39597;Sword Art Online: Alicization - War of Underworld;763;Action, Game, Adventure, Romance, Fantasy;Sword Art Online Alicization War of Underworld;ソードアート・オンライン アリシゼーション War of Underworld;"Despite the defeat of Quinella—the pontifex of the Axiom Church—things have not seemed to calm down yet. Upon contacting the real world, Kazuto ""Kirito"" Kirigaya finds out that the Ocean Turtle—a mega-float controlled by Rath—was raided. Due to a sudden short-circuit caused by the raiders, Kirito's fluctlight is damaged, leaving him comatose. Feeling insecure about the people at the Axiom Church, Alice brings the unconscious Kirito back to their hometown—Rulid Village, disregarding her banishment due to an unabsolved crime. Now, Alice is living an ordinary and peaceful life close by the village, wishing for Kirito to wake up. However, tragedy strikes when Alice notices that the Dark Territory has already started to invade the Human Empire. Reassuming her previous alias, Alice Synthesis Thirty, she promises to defeat the Dark Territory in order to defend the world that Kirito and Eugeo worked so hard to protect.";TV;12;Oct 13, 2019 to Dec 29, 2019;2019;Aniplex, Bandai Namco Entertainment, Egg Firm, Straight Edge, Kadokawa, Sonilude;Aniplex of America;A-1 Pictures;Light novel;23 min. per ep.;R - 17+ (violence & profanity);12040;308;428786;4366;32060;310819;5416;5120
39609;Ochikobore Fruit Tart;677;Music, Slice of Life;Dropout Idol Fruit Tart;おちこぼれフルーツタルト;"Fourth dormitory of the Rat Production (commonly known as Nezumi-sou)—the place where dropout idol girls live: the former child actor Sekino Roko, musician Nukui Hayu, and model Maehara Nina. Sakura Ino, who always dreamed of becoming an idol, moves in. At the same time, the decision is made to demolish the dormitory. Due to the project launched by the manager Kajino Hoho, ""Ochikobore Fruit Tart,"" occupants of the dormitory form a new idol group called ""Fruit Tart"" and start their activities in order to repay a one hundred million yen debt. (Source: MU, edited)";TV;12;Oct 12, 2020 to Dec 28, 2020;2020;Studio Mausu, Kadokawa;Funimation;feel.;4-koma manga;23 min. per ep.;PG-13 - Teens 13 or older;45610;3419;22801;69;3083;5847;595;1435
39617;Yakusoku no Neverland 2nd Season;749;Sci-Fi, Mystery, Psychological, Thriller, Shounen;The Promised Neverland Season 2;約束のネバーランド;Emma, Ray, and the rest of the older children have escaped the confines of the Grace Field House. However, with relentless demons set on capturing them, their arduous battle for freedom has only just begun. Despite venturing into the treacherous wilderness, the children remain optimistic due to their possession of books written by William Minerva. Coded within his books are messages detailing the world outside the farm—information that can help them survive with the limited resources they have. But when their pursuers draw near, the children soon encounter their most dreadful situation yet. In Yakusoku no Neverland 2nd Season , the children struggle to survive in the strange ruthless world, striving to find a sanctuary they can truly call home.;TV;11;Jan 8, 2021 to ?;2021;Aniplex, Shueisha;Aniplex of America;CloverWorks;Manga;22 min. per ep.;R - 17+ (violence & profanity);16210;248;482725;5090;260775;60;6458;6966
39681;D4DJ: First Mix;77;Music;D4DJ First Mix;D4DJ First Mix;media mix project by Bushiroad.;TV;13;Oct 23, 2020 to Jan 29, 2021;2020;Bushiroad;Sentai Filmworks;SANZIGEN;Original;23 min. per ep.;PG-13 - Teens 13 or older;10180;4575;11845;175;3070;3831;337;588
39790;Adachi to Shimamura;721;Slice of Life, Romance, School, Shoujo Ai;Adachi and Shimamura;安達としまむら;Somewhere in the school at noon, one might hear the sound of two girls playing table tennis together as they wait for time to pass by. As if by fate, two students—Sakura Adachi and Hougetsu Shimamura—stumble upon each other on the second floor of the school gymnasium. As they gradually foster a budding friendship, their feelings for one another only become more ambiguous. Growing closer by the day, the two must learn to navigate their contrasting personalities as well as determine the depth of their affection for each other. The nature of this relationship gradually shifts when one of them starts to develop feelings beyond the boundaries of a platonic relationship. Even so, Adachi and Shimamura must realize if forming a bond stronger than friendship will bring them closer or tear them apart.;TV;12;Oct 9, 2020 to Dec 25, 2020;2020;Kadokawa;Funimation;Tezuka Productions;Light novel;24 min. per ep.;PG-13 - Teens 13 or older;27260;1342;104719;834;17601;34330;3263;4687
39808;Non Non Biyori Nonstop;835;Slice of Life, Comedy, Seinen;Non Non Biyori Nonstop;のんのんびより のんすとっぷ;ge, Natsumi, Komari and former big-city-girl Hotaru live a quiet life in the Japanese countryside, but things get a lot more exciting when newcomer Akane Shinoda moves into the house next door to the Koshigaya family! (Source: HIDIVE);TV;12;Jan 11, 2021 to ?;2021;TV Tokyo, Lantis, AT-X, Kadokawa, Bandai Namco Arts, Bit grooove promotion, Sony Music Solutions;Sentai Filmworks;SILVER LINK.;Manga;24 min. per ep.;PG-13 - Teens 13 or older;1840;2322;47968;257;19251;3;550;275
39811;Fairy Gone 2nd Season;639;Action, Demons, Supernatural, Magic, Fantasy;Fairy gone Season 1 Part 2;Fairy gone フェアリーゴーン 第2期;Second season of Fairy Gone .;TV;12;Oct 7, 2019 to Dec 23, 2019;2019;Mainichi Broadcasting System, Movic, AT-X, Toho, Medicos Entertainment, BS11, Sanyo;Funimation;P.A. Works;Original;23 min. per ep.;PG-13 - Teens 13 or older;64580;2756;34744;43;2786;14841;959;1907
39942;Uchi Tama?! Uchi no Tama Shirimasen ka?;69;Slice of Life;Uchitama?! Have you seen my Tama?;うちタマ?!~うちのタマ知りませんか?~;In a city somewhere in Japan, there’s a flyer often seen on Third Street with a picture of a cat with a kinked tail, bearing the words: “Have you seen Tama?” A young boy gazes at the flyer, but he has fluffy ears on his head…!? Watch the dogs and cats from Third Street take on a human form and get up to some mischief. (Source: Official Site);TV;11;Jan 10, 2020 to Mar 20, 2020;2020;Aniplex, Dentsu, Fuji TV, Sony Creative Products;Aniplex of America;MAPPA, Lapin Track;Original;23 min. per ep.;PG-13 - Teens 13 or older;40160;4057;15837;52;1874;4906;677;1924
39948;Muhyo to Rouji no Mahouritsu Soudan Jimusho 2nd Season;683;Action, Mystery, Comedy, Supernatural, Drama, Shounen;Muhyo & Roji's Bureau of Supernatural Investigation 2nd Season;ムヒョとロージーの魔法律相談事務所 2期;Second season of Muhyo to Rouji no Mahouritsu Soudan Jimusho .;TV;12;Jul 7, 2020 to Sep 22, 2020;2020;Lantis, Bridge;Funimation;Studio Deen;Manga;23 min. per ep.;PG-13 - Teens 13 or older;43290;3844;17915;36;1767;4868;389;539
39966;Tamayomi;573;Sports, School;TAMAYOMI:The Baseball Girls;球詠;Yomi Takeda and Tamaki Yamazaki have loved baseball since they were kids. They used to play catch together whenever possible, and in doing so, Yomi discovered her talent for throwing the ball in a way that seemed like magic. The girls promised to keep playing baseball even when they are older and were separated soon after. In the years that followed, Tamaki went on to become a skilled catcher, but Yomi did not get very far despite her throwing prowess. Deciding to quit her passion, Yomi starts her first year at Shin Koshigaya High School. Try as she might to avoid anything related to baseball, she meets the twins Yoshino and Ibuki Kawaguchi, both of whom are enthusiasts of the sport. Moreover, she stumbles upon Tamaki, and just like old times, they decide to play catch—reigniting Yomi’s desire to pitch. Reunited, Yomi and Tamaki set out to fulfill their childhood promise. Alongside Yoshino and Ibuki, they strive to revive their school’s baseball team which has been on hiatus. More members join until their group is complete, and now the new goal of Shin Koshigaya's girls' baseball team is nothing less than winning the national championships.;TV;12;Apr 1, 2020 to Jun 17, 2020;2020;Sotsu;Funimation;Studio A-CAT;Manga;23 min. per ep.;PG-13 - Teens 13 or older;90750;3302;24625;46;2644;7403;777;4570
39988;Isekai Quartet 2;738;Comedy, Parody, Fantasy;Isekai Quartet 2;異世界かるてっと2;Despite completing all the tasks given to them, Ainz Ooal Gown, Tanya Degurechaff, Kazuma Satou, Subaru Natsuki, and the other members of Class 2 are surprised to find out that their role as students is far from over. With no means of returning home, the class of eccentric personalities is still mysteriously stuck in the unfamiliar world. Although, as they are becoming quite fond of each other, spending more time together does not sound that bad. With the unexpected arrival of new transfer students, the comedic antics of our beloved characters continue to grow. Thus, their bizarre yet nonchalant school life continues.;TV;12;Jan 15, 2020 to Apr 1, 2020;2020;Kadokawa;Funimation;Studio PuYUKAI;Original;11 min. per ep.;PG-13 - Teens 13 or older;20020;951;155951;258;14130;107889;3683;2653
40004;Bokutachi wa Benkyou ga Dekinai!;736;Harem, Comedy, Romance, School, Shounen;We Never Learn!:Bokuben;ぼくたちは勉強ができない！;Under Nariyuki Yuiga's devoted tutelage, his classmates Rizu Ogata, Fumino Furuhashi, and Uruka Takemoto are finally pulling average test scores on their worst subjects. But time is ticking, and there is still a long way to go before the three geniuses of Ichinose Academy are ready for their upcoming university exams. Meanwhile, the girls still struggle to balance the pursuit of their dreams with their growing affections for their unsuspecting tutor. Joining them are Mafuyu Kirisu, a teacher with strong views about education and talent because of her past as a rising figure skater, and Asumi Kominami, a graduate from their school aiming to attend a national medical university. With these two additions, the group of six is livelier than ever before. Completely caught up in hilarious antics with his new friends, Yuiga finds that his last year of high school now includes a lot more than just going to class and studying.;TV;13;Oct 6, 2019 to Dec 29, 2019;2019;Aniplex, Movic, Magic Capsule, Shueisha, BS11, ADK;Aniplex of America;Silver, Arvo Animation;Manga;23 min. per ep.;PG-13 - Teens 13 or older;20740;860;173795;560;13070;121847;2994;3209
40028;Shingeki no Kyojin: The Final Season;917;Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen;Attack on Titan Final Season;進撃の巨人 The Final Season;Gabi Braun and Falco Grice have been training their entire lives to inherit one of the seven titans under Marley's control and aid their nation in eradicating the Eldians on Paradis. However, just as all seems well for the two cadets, their peace is suddenly shaken by the arrival of Eren Yeager and the remaining members of the Survey Corps. Having finally reached the Yeager family basement and learned about the dark history surrounding the titans, the Survey Corps has at long last found the answer they so desperately fought to uncover. With the truth now in their hands, the group set out for the world beyond the walls. In Shingeki no Kyojin: The Final Season , two utterly different worlds collide as each party pursues its own agenda in the long-awaited conclusion to Paradis' fight for freedom.;TV;16;Dec 7, 2020 to ?;2021;Production I.G, Dentsu, Mainichi Broadcasting System, Pony Canyon, Kodansha, Techno Sound, Pony Canyon Enterprise;Funimation;MAPPA;Manga;23 min. per ep.;R - 17+ (violence & profanity);20;119;733260;44862;566239;553;6658;2090
40046;Id:Invaded;79;Mystery, Police, Psychological, Sci-Fi;ID:INVADED;ID:INVADED イド:インヴェイデッド;"The Mizuhanome System is a highly advanced development that allows people to enter one of the most intriguing places in existence—the human mind. Through the use of so-called ""cognition particles"" left behind at a crime scene by the perpetrator, detectives from the specialized police squad Kura can manifest a criminal's unconscious mind as a bizarre stream of thoughts in a virtual world. Their task is to explore this psychological plane, called an ""id well,"" to reveal the identity of the culprit. Not just anyone can enter the id wells; the prerequisite is that you must have killed someone yourself. Such is the case for former detective Akihito Narihisago, who is known as ""Sakaido"" inside the id wells. Once a respected member of the police, tragedy struck, and he soon found himself on the other side of the law. Nevertheless, Narihisago continues to assist Kura in confinement. While his prodigious detective skills still prove useful toward investigations, Narihisago discovers that not everything is as it seems, as behind the seemingly standalone series of murder cases lurks a much more sinister truth.";TV;13;Jan 6, 2020 to Mar 23, 2020;2020;Toei Animation, BS11, Kadokawa Media House, NTT Plala, Kadokawa, Anima&Co.;Funimation;NAZ;Original;24 min. per ep.;R - 17+ (violence & profanity);6720;704;211234;1833;22108;104730;6639;8513
40059;Golden Kamuy 3rd Season;846;Action, Adventure, Historical, Seinen;Golden Kamuy Season 3;ゴールデンカムイ;Third season of Golden Kamuy .;TV;12;Oct 5, 2020 to Dec 21, 2020;2020;Magic Capsule, NBCUniversal Entertainment Japan, Twin Engine;Funimation;Geno Studio;Manga;23 min. per ep.;R - 17+ (violence & profanity);1180;1736;75226;541;10711;32912;1117;398
40128;Arte;717;Drama, Historical, Romance, Seinen, Slice of Life;Arte;アルテ;In the 16th century, the city of Florence booms with cultural and creative revival in celebration of the Renaissance. Arte, a delightful young lady from an aristocratic family, dreams of being an artist and contributing to the renewal of civilization. However, with her father's death, she ends up losing the only person who believed in her passion for art. Now she is expected to marry a nobleman and live as a refined housewife without disgracing her family name. Reluctant to accept her fate, the headstrong Arte steps into the streets in search of a master artisan to take her on as an apprentice. In her quest for a mentor, Arte has to face harsh reality when she is completely shunned for being a female artist. No one believes that women are capable of fine craftsmanship, and therefore none are willing to accept her. Luckily, a renowned artisan by the name of Leo is persuaded to take her as his disciple since he has none anyway. And thus, Arte's new life begins, far from the comfort of her noble upbringing. As an apprentice, she must earn her keep while tackling various challenges along the difficult path to becoming a full-fledged, master artisan.;TV;12;Apr 4, 2020 to Jun 20, 2020;2020;MediaNet, Toei Video, KlockWorx, flying DOG, Nikkatsu, Asmik Ace, BS Fuji, NBCUniversal Entertainment Japan, Tokyo MX, Glovision, North Stars Pictures, RAY, Muse Communication;Funimation;Seven Arcs;Manga;24 min. per ep.;PG-13 - Teens 13 or older;28940;1657;80684;206;9776;37334;2825;5711
40148;22/7;681;Music;22/7;22/7;"u Takigawa views the world from behind the safety of her bangs, content with peacefully passing unnoticed through life. Reserved and timid, Miu struggles to converse with or even smile at customers when at her part time job, but she works tirelessly to support her mother and precious little sister, Haru. It is a shock when a letter arrives from the entertainment company GIP, announcing that she has been chosen as a candidate for their new project. Miu decides to accept the invitation and heads to the meeting spot where the eccentric ensemble of other candidates filter in, all summoned by their own letters. Not long after, the girls are escorted by a manager to a luxurious secret facility, where it is explained that they must follow the mysterious directions of ""The Wall,"" whose orders are absolute. The 24th of December, 2016, will see the birth of idols like no other; on that day, the group 22/7 will debut, whether or not Miu and the other members are ready to take the stage.";TV;12;Jan 11, 2020 to Mar 28, 2020;2020;Aniplex, Tokyo MX, Nagoya Broadcasting Network, BS11, Shogakukan, ABC Animation, Buzz Wave;Aniplex of America;A-1 Pictures;Other;24 min. per ep.;PG-13 - Teens 13 or older;43980;3028;29141;144;2817;11558;1071;2851
40165;Listeners;538;Action, Mecha, Music, Sci-Fi;Listeners;LISTENERS リスナーズ;Set in a world where the concept of music ceases to exist. The story begins when a boy encounters Myuu, a mysterious girl who possesses an audio input jack in her body. The two intermingle with the history of rock music and embark on an unforgettable journey. (Source: MAL News);TV;12;Apr 4, 2020 to Jun 20, 2020;2020;Mainichi Broadcasting System, Slow Curve, DMM pictures, dugout, DMM Music;Funimation;MAPPA;Original;24 min. per ep.;PG-13 - Teens 13 or older;99670;2282;49237;51;6387;11926;1942;11703
40221;Kami no Tou;766;Action, Adventure, Mystery, Drama, Fantasy;Tower of God;神之塔 -Tower of God-;"There is a tower that summons chosen people called ""Regulars"" with the promise of granting their deepest desires. Whether it be wealth, fame, authority, or something that surpasses them all—everything awaits those who reach the top. Twenty-Fifth Bam is a boy who had only known a dark cave, a dirty cloth, and an unreachable light his entire life. So when a girl named Rachel came to him through the light, his entire world changed. Becoming close friends with Rachel, he learned various things about the outside world from her. But when Rachel says she must leave him to climb the Tower, his world shatters around him. Vowing to follow after her no matter what it takes, he sets his sight on the tower, and a miracle occurs. Thus begins the journey of Bam, a young boy who was not chosen by the Tower but opened its gates by himself. They call his kind ""Irregulars""—beings that have shaken the very foundation of the Tower each time they set foot inside it.";TV;13;Apr 2, 2020 to Jun 25, 2020;2020;Sega, Rialto Entertainment, Sola Entertainment, Naver Webtoons;Crunchyroll;Telecom Animation Film;Web manga;23 min. per ep.;PG-13 - Teens 13 or older;11300;219;534804;6863;75072;342538;10759;14507
40272;A3! Season Autumn & Winter;726;Slice of Life, Drama;A3! Season Autumn & Winter;A3! SEASON AUTUMN & WINTER;"h the completion of the Summer Troupe's show, Izumi Tachibana must now recruit five members for the next sub-troupe, the Autumn Troupe. Luckily, enough people arrive at the audition: Banri Settsu, a talented but boastful jack of all trades; Juuza Hyoudou, a stone-faced delinquent passionate about acting; Taichi Nanao, a man wanting to impress girls through the stage; Omi Fushimi, a college student, amateur photographer, and adept cook; and Sakyou Furuichi, a yakuza member who shares a past connection with the Mankai Company. But between the non-existent teamwork and multiple threats jeopardizing the show's success, Izumi realizes that the troupe might be more difficult to handle than she first thought. How will she be able to unite them in time for their debut performance?";TV;12;Oct 13, 2020 to Dec 29, 2020;2020;Pony Canyon, Infinite;Funimation;P.A. Works, Studio 3Hz;Game;23 min. per ep.;PG-13 - Teens 13 or older;25140;4591;11749;124;1168;2849;210;273
40392;Runway de Waratte;765;Slice of Life, Drama, School, Shounen;Smile Down the Runway;ランウェイで笑って;"Being the daughter of a modeling agency owner, Chiyuki Fujito aspires to represent her father's agency in the prestigious Paris Fashion Week, shining under the spotlight as a runway model. However, although she is equipped with great looks and talent, she unfortunately lacks a key element in becoming a successful model—height. Stuck at 158 cm even after entering high school, her childhood dream seems out of reach. Meanwhile, Ikuto Tsumura is a high school student with a knack in designing clothes; however, without the resources to pursue the necessary education, his ambition of becoming a fashion designer remains a mere dream. But as fate brings Chiyuki and Ikuto together, the dim hopes within their hearts are ignited once again. Together, the two promise to rebel against convention and carve out their own paths in the fashion world.";TV;12;Jan 11, 2020 to Mar 28, 2020;2020;Mainichi Broadcasting System, Kodansha, DMM pictures;Funimation;Ezόla;Manga;24 min. per ep.;PG-13 - Teens 13 or older;11480;1646;81601;298;7709;40249;2503;3422
40397;Maoujou de Oyasumi;804;Slice of Life, Comedy, Supernatural, Magic, Fantasy, Shounen;Sleepy Princess in the Demon Castle;魔王城でおやすみ;"The Demon Lord Tasogare's castle is a dark and frightening place, filled to the brim with various monsters. Any soul unfortunate enough to be imprisoned here is sure to be terrified by the horrors within. However, the human princess Aurora Suya Rhys ""Syalis"" Kaymin is a different case. Rather indifferent to her situation, Syalis worries about one thing and one thing only—sleep. Ever since the demon lord kidnapped her from her kingdom, she has not had a single good night's rest. To alleviate her dozen dozing issues, the princess makes do with what she can find in the castle. Whether it be the fur of fluffy demonic teddy bears or the silky, blanket-like bodies of ghost shrouds, everything is but a means to ensure a peaceful slumber. With so many potential materials to craft items that can help her sleep at her disposal, nothing will stop the sleepy princess—not even death.";TV;12;Oct 6, 2020 to Dec 22, 2020;2020;Lantis;Funimation;Doga Kobo;Manga;23 min. per ep.;PG-13 - Teens 13 or older;4900;1446;96017;1000;18006;42696;2547;3515
40403;Shin Sakura Taisen the Animation;581;Sci-Fi, Adventure, Mecha, Shounen;Sakura Wars the Animation;新サクラ大戦 the Animation;"In 1930, two years after the events of So Long, My Love, the Great Demon War results in the annihilation of the Imperial, Paris and New York Combat Revues' Flower Divisions. With Earth at peace and the revues' actions becoming public, the World Combat Revue Organization is formed with several international divisions; a biennial international Combat Revue tournament has been organized. Ten years later in 1940, Imperial Japanese Navy captain Seijuurou Kamiyama is assigned as the captain of the new Imperial Combat Revue's Flower Division in Tokyo, which consists of: Sakura Amamiya, a swordswoman and new recruit; Hatsuho Shinonome, a shrine maiden and the most popular actress; Anastasia Palma, a newly-transferred Greek actress; Azami Mochizuki, a ninja prodigy from the Mochizuki clan; and Clarissa ""Clarise"" Snowflake, a Luxembourgian noblewoman. The division once again faces a new demon invasion and participates in the upcoming tournament—while trying to keep their home at the Imperial Theater open. (Source: Wikipedia, edited)";TV;12;Apr 3, 2020 to Jun 19, 2020;2020;Sega, Sammy, Tencent Japan;Funimation;SANZIGEN;Game;23 min. per ep.;PG-13 - Teens 13 or older;87880;4335;13568;24;1523;2862;441;2302
40454;Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III;749;Action, Adventure, Comedy, Romance, Fantasy;Is It Wrong to Try to Pick Up Girls in a Dungeon? III;ダンジョンに出会いを求めるのは間違っているだろうかIII;Third season of Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka .;TV;12;Oct 3, 2020 to Dec 19, 2020;2020;Movic, Warner Bros. Japan, KlockWorx, Hakuhodo DY Music & Pictures, Egg Firm, FuRyu, GREE, SB Creative;Sentai Filmworks;J.C.Staff;Light novel;24 min. per ep.;PG-13 - Teens 13 or older;16100;469;298231;1678;56903;132998;6202;4974
40496;Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e;734;Action, Demons, Magic, Fantasy, School;The Misfit of Demon King Academy;魔王学院の不適合者 ～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～;"In the distant past, a war between humans and demons brought about widespread chaos and bloodshed. To put an end to this seemingly endless conflict, Demon King Anos Voldigoad willingly sacrificed his life, hoping to be reborn in a peaceful future. In preparation for their king's return, the demon race created the Demon King Academy, an elite institution tasked with determining Anos' identity when he reawakens. He reincarnates two millennia later, but to his surprise, he soon learns that the level of magic in the world has drastically waned during his absence. Moreover, when he enrolls at the academy to reclaim his rightful title, he finds out that demonkind remembers him differently. His personality, his deeds, and even his legacy are all falsified—masked beneath the name of an impostor. This ""lack"" of common knowledge renders him the academy's outlier—a misfit never before seen in history. Despite these drawbacks, Anos remains unfazed. As he sets out to uncover those altering his glorious past, he takes it upon himself to make his descendants recognize that their ruler has finally returned.";TV;13;Jul 4, 2020 to Sep 26, 2020;2020;Aniplex, Kadokawa;Aniplex of America;SILVER LINK.;Light novel;23 min. per ep.;R - 17+ (violence & profanity);21770;377;356060;3057;48873;236529;4880;9563
40497;Mahouka Koukou no Rettousei: Raihousha-hen;731;Action, Sci-Fi, Supernatural, Magic, Romance, School;The Irregular at Magic High School:Visitor Arc;魔法科高校の劣等生 来訪者編;"Following the events of ""Scorched Halloween,"" the world is introduced to a terrifyingly powerful Strategic class magician. In an effort to uncover the identity of this person, the United States of the North American Continent (USNA) dispatches the most powerful asset in its arsenal to Japan on a covert mission—the elite magician unit ""Stars"" and its commander, Angie Sirius. At First High School, Tatsuya Shiba and his friends are having a farewell party for Shizuku Kitayama, who is leaving to study abroad in the USNA as part of an exchange program. In her place, the group welcomes the beautiful Angelina ""Lina"" Kudou Shields. Around the same time, Tatsuya is informed about the USNA's plan to uncover his true identity. Elsewhere in Tokyo, numerous reports arise of seemingly random bodies found drained of blood. Dubbed as the works of a vampire, it does not take long for Tatsuya to connect the dots and realize that it is almost impossible for the timing of these events to be mere coincidences.";TV;13;Oct 4, 2020 to Dec 27, 2020;2020;Aniplex, Square Enix, Movic, Studio Mausu, Straight Edge, Kadokawa;Aniplex of America;8bit;Light novel;23 min. per ep.;PG-13 - Teens 13 or older;23100;742;197342;1209;40057;76107;3770;4668
40513;Nami yo Kiitekure;737;Comedy, Drama, Romance, Seinen;Wave, Listen to Me!;波よ聞いてくれ;staurant worker Minare Koda has recently been through a bad breakup. Heartbroken and drunk after a night out, she rants about her misery to a complete stranger—Kanetsugu Matou, a radio station director local to Sapporo, Hokkaido. The next day at work, Minare is shocked to hear a recording of herself from the previous night playing over the radio. Flustered, she rushes to the radio station in a frenzy to stop the broadcast. As she confronts Matou, a chain of events leads to her giving an impromptu talk live on air, explaining her savage drunken speech. With her energetic voice, she delivers a smooth dialogue with no hesitation, which Matou recognizes as raw talent. Minare soon becomes a late-night talk show host under Matou's direction, covering amusing narratives set in Sapporo, all while balancing her day job and personal life to make ends meet.;TV;12;Apr 4, 2020 to Jun 20, 2020;2020;Mainichi Broadcasting System, Kodansha, DMM pictures, DMM Music;Funimation;Sunrise;Manga;24 min. per ep.;R - 17+ (violence & profanity);20330;2052;58063;99;6921;22378;2094;4517
40529;No Guns Life 2nd Season;705;Action, Sci-Fi, Drama, Seinen;No Guns Life;ノー・ガンズ・ライフ;Second half of No Guns Life .;TV;12;Jul 10, 2020 to Sep 25, 2020;2020;Sony Pictures Entertainment, TBS, AT-X, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Good Smile Film;Funimation;Madhouse;Manga;23 min. per ep.;PG-13 - Teens 13 or older;34340;2111;55681;60;6190;22028;1422;1673
